指標名,ホテル,,,,,,,,,
出典,Rakuten API,,,,,,,,,
年次,2024/12/10取得,,,,,,,,,
URL,https://app.rakuten.co.jp/services/api/Travel/SimpleHotelSearch/20170426,,,,,,,,,
備考,(2022年度：1721件、2023年度：1099.0件、2024年度：1124件),,,,,,,,,
,,,,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,星数,レビュー数,室数,ホテルURL
港区,高輪２丁目,-,東京都港区高輪2-17-1,35.6397338,139.7396925,Ａｒａｉｙａ,,1,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=153401
品川区,南品川４丁目,-,東京都品川区南品川4-17-10,35.6125706,139.7402014,南品川一軒家／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=185291
品川区,西品川３丁目,-,東京都品川区西品川3-20-5　サニーハイツ101,35.616194,139.7294183,ＫＵＴＳＵＲＯＧＩ　ＳＡＵＮＡ＆ＳＴＡＹ【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=190889
品川区,東五反田１丁目,-,東京都品川区東五反田1-23-5,35.62629165,139.7270909,月極倶楽部　東五反田,0,85,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=84860
品川区,北品川２丁目,-,東京都品川区北品川2-20-14　本照寺内,35.6174754,139.7418322,蓮華荘,,1,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=164758
品川区,荏原１丁目,-,東京都品川区荏原1-15-10,35.6197577,139.7160841,Ｎｏ　Ｂｏｒｄｅｒｓ　Ｈｏｓｔｅｌ（ノーボーダーズホステル）,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=167061
品川区,南品川４丁目,-,東京都品川区南品川4-1-9　マグノリアハウス品川,35.6145331,139.7379396,Ｔｈｅ　Ｂｏｎｓａｉ　Ｔｏｋｙｏ【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=169303
品川区,小山台２丁目,-,東京都品川区小山台2-1-11　ＨＯＳＴＥＬ　ＬＵＮＤ　ＩＩ　-学芸大,35.6249085,139.6964609,ＨＯＳＴＥＬ　ＬＵＮＤ　ＩＩ　－学芸大－　＾,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=169734
品川区,南品川５丁目,-,東京都品川区南品川5-11-47　Ｈｏｓｔｅｌ　Ｌｕｎｄ　Ｉ　-大井町,35.6086516,139.7379767,ＨＯＳＴＥＬ　ＬＵＮＤ　Ｉ　－大井町－　＾,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=169735
品川区,戸越５丁目,-,東京都品川区戸越5-6-8　Ｔｏｇｏｓｈｉ　568　ｓｔａｙ,35.6099367,139.7183145,５６８ビル【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=170035
品川区,北品川１丁目,-,東京都品川区北品川1-23-16　ＮＥＯ　ＴＯＫＹＯ　ＡＮＮＥＸ,35.6209596,139.7413923,最寄駅徒歩４分／品川駅徒歩圏内／白いモダンなアパートメント【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=170058
港区,芝３丁目,-,東京都港区芝3-12-9　ＴｏｋｙｏＳｕｎｓｈｉｎｅＴｏｗｅｒ,35.6524573,139.7462442,ＴｏｋｙｏＳｕｎｓｈｉｎｅＴｏｗｅｒ【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=170350
品川区,大井３丁目,-,東京都品川区大井3-4-8　ＴＨＲＥＥ,35.6033142,139.7322918,ＴＨＲＥＥ【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,1,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=170414
品川区,北品川１丁目,-,東京都品川区北品川1-23-16　Ｎｅｏ　Ｔｏｋｙｏ　Ａｎｎｅｘ,35.6209596,139.7413923,Ｎｅｏ　Ｔｏｋｙｏ　Ａｎｎｅｘ＃１０４【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,1,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=170749
品川区,西大井２丁目,-,東京都品川区西大井2-17-18,35.59946348,139.7230932,西大井戸建て／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=174065
品川区,東中延１丁目,-,東京都品川区東中延1-5-7,35.61066054,139.7145871,ＰＬＵＭ　ＡＲＫ　ＯＲＩＥＮＴＡＬ　ＨＯＴＥＬ,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=180430
品川区,北品川２丁目,-,東京都品川区北品川2-4-12,35.6193239,139.7436535,ＳｕｎＳｔａｙ　新馬場Ｉ,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=180483
品川区,西五反田３丁目,-,東京都品川区西五反田3-14-4　ＫａｋｕｔａｎｉＲＡＹＶＥＲＹ　４０１,35.6277714,139.7136479,角谷レイヴァリー４０１,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=180488
品川区,西五反田３丁目,-,東京都品川区西五反田3-14-4　ＫａｋｕｔａｎｉＲＡＹＶＥＲＹ　３０１,35.6277714,139.7136479,角谷レイヴァリー３０１,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=180489
品川区,南品川６丁目,-,東京都品川区南品川6-7-19,35.6113993,139.7398356,ワイヤーズホテルゼームス坂,0,6,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=180639
品川区,西品川３丁目,-,東京都品川区西品川3-3-10,35.6164902,139.7228435,Ｓｕｎ　Ｓｔａｙ大崎Ｉ,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=180775
品川区,南大井１丁目,-,東京都品川区南大井1-9-10,35.5961227,139.7389075,ＳｕｎＳｔａｙ立会川Ｉ,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=180776
品川区,西大井６丁目,-,東京都品川区西大井6-7-17,35.6019484,139.7211599,マツリホテルシャトレ西大井２０１、２０２,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=180803
品川区,東大井３丁目,-,東京都品川区東大井3-22-24,35.60007228,139.7364379,マツリホテル東大井３丁目,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=180809
品川区,西品川３丁目,-,東京都品川区西品川3-20-26,35.61607369,139.7288527,ゲストハウス大崎,,1,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=181853
品川区,東五反田１丁目,-,東京都品川区東五反田1-11-3　日の出ビル,35.6273309,139.7255988,日の出ホテル　＾,,2,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=184990
品川区,平塚３丁目,-,東京都品川区平塚3-6-1　ザスペース戸越202　ＨＯＴＥＬ　ＴＨＥ　ＳＰＡＣＥ,35.6152212,139.711643,ＨＯＴＥＬ　ＴＨＥ　ＳＰＡＣＥ【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=185427
品川区,戸越２丁目,-,東京都品川区戸越2-5-22　Ｆｕｅｎｔｅ　Ｔｏｇｏｓｈｉ　Ｇｉｎｚａ,35.6146046,139.7189009,戸越銀座【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=186322
品川区,北品川２丁目,-,東京都品川区北品川2-27-5　Ｌｉｄｏ　Ｅａｓｔ　Ｓｈｉｎａｇａｗａ,35.6178731,139.744995,Ｌｉｄｏ　Ｅａｓｔ　Ｓｈｉｎａｇａｗａ【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=190768
品川区,北品川２丁目,-,東京都品川区北品川2-6-3　Ｌｉｄｏ　Ｎｏｒｔｈ　Ｓｈｉｎａｇａｗａ,35.6191493,139.7436577,Ｌｉｄｏ　Ｎｏｒｔｈ　Ｓｈｉｎａｇａｗａ【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=190769
品川区,北品川１丁目,-,東京都品川区北品川1-23-16-103,35.6209596,139.7413923,Ｍｉｕ　Ｈｏｔｅｌ　Ｓｈｉｎａｇａｗａ,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=191762
品川区,大崎３丁目,-,東京都品川区大崎3-10-11 　C号室,35.6196677,139.724749,ＳＬＥＥＰＬＡＢ　ＴＨＥ　ＳＴＡＹ　大崎,,4,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=187078
品川区,南品川４丁目,-,東京都品川区南品川4-1-9　マグノリアハウス507,35.6145331,139.7379396,ＭＧ５０７ＨＯＴＥＬ／ＳｅｒｖｉｃｅＡｐａｒｔｍｅｎｔ,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=178928
品川区,南品川４丁目,-,東京都品川区南品川4-1-9　マグノリアハウス103,35.6145331,139.7379396,ＭＧ１０３ＨＯＴＥＬ／ＳｅｒｖｉｃｅＡｐａｒｔｍｅｎｔ,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=178929
品川区,大井３丁目,-,東京都品川区大井3-4-8,35.6033142,139.7322918,ＴＨＲＥＥ,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=183536
品川区,東大井５丁目,-,東京都品川区東大井5-14-1,35.6066667,139.7365736,アパートメントサンブライト,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=183537
新宿区,歌舞伎町１丁目,-,東京都新宿区歌舞伎町1丁目20-2,35.69593338,139.7012182,アパホテル〈新宿　歌舞伎町タワー〉,3.94,1310,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=149094
新宿区,西新宿３丁目,-,東京都新宿区西新宿3-4-5,35.68559239,139.6922971,京王プレッソイン新宿,4.11,9300,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=38126
渋谷区,本町３丁目,-,東京都渋谷区本町3-14-1,35.68969902,139.6835179,アパホテル＆リゾート〈西新宿五丁目駅タワー〉,4.12,742,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=165625
新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町2-31-12,35.6979782,139.7038617,アパホテル〈東新宿　歌舞伎町タワー〉,4.27,346,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=180333
新宿区,西新宿３丁目,-,東京都新宿区西新宿3-2-9,35.68699503,139.693133,新宿ワシントンホテル　本館,3.66,10417,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=658
新宿区,歌舞伎町１丁目,-,東京都新宿区歌舞伎町1-30-1,35.69449716,139.7002682,新宿プリンスホテル,4.14,3739,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=1872
新宿区,新宿２丁目,-,東京都新宿区新宿2-2-8,35.68886672,139.7088423,アパホテル〈新宿御苑前〉（全室禁煙）,4.15,1993,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=146108
新宿区,市谷本村町４丁目,-,東京都新宿区市谷本村町4-1,35.69180388,139.7325073,ホテル　グランドヒル市ヶ谷,4.25,2462,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=16415
新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町2丁目39-9,35.6969647,139.702241,高濃度炭酸泉　演舞の湯　スーパーホテル新宿歌舞伎町,4.24,658,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=147193
新宿区,高田馬場１丁目,-,東京都新宿区高田馬場1-27-7,35.7125479,139.7049787,相鉄グランドフレッサ　高田馬場,4.4,168,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=183846
新宿区,西新宿７丁目,-,東京都新宿区西新宿７丁目23-2,35.69419703,139.6942743,西鉄イン新宿,4.07,4655,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=37906
新宿区,新宿５丁目,-,東京都新宿区新宿5-3-20,35.69306428,139.7113285,ホテルリステル新宿,3.89,4461,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=99
新宿区,西新宿６丁目,-,東京都新宿区西新宿6-12-39,35.6944563,139.6895259,ダイワロイネットホテル西新宿　ＰＲＥＭＩＥＲ,4.74,733,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=167606
新宿区,四谷２丁目,-,東京都新宿区四谷2-1,35.686497,139.726718,東急ステイ四谷,4.52,1345,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=41706
新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町2-40-3,35.69723579,139.7020652,プレミアホテル－ＣＡＢＩＮ－新宿,4.25,2548,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=858
渋谷区,代々木２丁目,-,東京都渋谷区代々木2-2-1,35.68647584,139.7004213,小田急ホテルセンチュリーサザンタワー,4.63,4416,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=1356
渋谷区,笹塚１丁目,-,東京都渋谷区笹塚1-61-8,35.67301526,139.6635361,ホテル　ブーゲンビリア新宿（旧ホテル　ラ・ガール・ドゥ・ラ　ヴィー新宿）,4.11,1979,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=10695
新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町2-22-1,35.69592766,139.7044762,ホテル　シェーナ,3.94,986,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=16373
新宿区,戸塚町１丁目,-,東京都新宿区戸塚町1-104-19,35.71056818,139.7230018,リーガロイヤルホテル東京,4.44,1902,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=106
新宿区,新宿４丁目,-,東京都新宿区新宿4-2-10,35.6893351,139.7029496,安心お宿　新宿駅前店,4.21,842,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=147662
新宿区,西新宿３丁目,-,東京都新宿区西新宿3-2-9,35.68655895,139.6925414,新宿ワシントンホテル　ＡＮＮＥＸ（別館）,4.14,3669,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=659
新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町2-40-1,35.69724413,139.7023068,カプセルホテル新宿５１０,4.14,3515,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=31109
新宿区,百人町１丁目,-,東京都新宿区百人町1-2-5,35.6994734,139.7015693,ＨＯＴＥＬ　ＴＨＥ　ＬＯＯＰ　新宿／新大久保,4.5,26,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=184880
新宿区,西新宿１丁目,-,東京都新宿区西新宿1-23-1,35.68980591,139.6961216,かどやホテル＜東京都＞,4.38,1751,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=11230
新宿区,西新宿２丁目,-,東京都新宿区西新宿2-2-1,35.69015304,139.6943134,京王プラザホテル,4.48,5863,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=930
新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町2-14-5,35.696582,139.705517,新宿グランベルホテル,3.89,754,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=144994
新宿区,住吉町９丁目,-,東京都新宿区住吉町9-5,35.6942517,139.7208529,パールホテル新宿曙橋,3.6,133,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=168436
新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町2-19-14,35.6979313,139.7045991,アパホテル〈東新宿　歌舞伎町〉,4.12,332,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=147545
新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町二丁目3番24号,35.6967544,139.7068464,東急ステイ新宿イーストサイド,4.73,156,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=182379
新宿区,四谷４丁目,-,東京都新宿区四谷4-25　検索の際はグーグルマップでホテル名で入力お願いします　,35.68891208,139.715445,レジデンスホテル　ウィル新宿,3.37,1282,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=16477
新宿区,霞ケ丘町４丁目,-,東京都新宿区霞ケ丘町4-1,35.6739457,139.7158074,日本青年館ホテル,4.52,540,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=163169
新宿区,四谷１丁目,-,東京都新宿区四谷1-24,35.68676975,139.7274386,ホテル京阪　東京四谷,3.86,202,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=168389
新宿区,西新宿７丁目,-,東京都新宿区西新宿7-16-15,35.69590248,139.6975017,ビジネスホテル新宿タウンホテル,4.12,783,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=109008
新宿区,霞ケ丘町,-,東京都新宿区霞ケ丘町11番3号,35.68022378,139.7154559,三井ガーデンホテル神宮外苑の杜プレミア,4.67,696,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=173094
新宿区,新宿６丁目,-,東京都新宿区新宿6-3-2,35.69344477,139.7104202,東京ビジネスホテル,4.21,2394,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=89
新宿区,市谷八幡町,-,東京都新宿区市谷八幡町8番地　TKP市ヶ谷ビル,35.6923218,139.734516,ファーストキャビン市ヶ谷,3.9,529,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=168662
新宿区,大久保１丁目,-,東京都新宿区大久保1-1-48,35.698336,139.707232,アパホテル〈東新宿駅前〉,3.92,541,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=138038
新宿区,西新宿５丁目,-,東京都新宿区西新宿5-9-8,35.69100552,139.6867501,東急ステイ西新宿,4.15,1230,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=84559
新宿区,西新宿７丁目,-,東京都新宿区西新宿7-15-3,35.695257,139.697578,ビジネスホテル新宿タウンアネクス,3.83,471,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=142811
新宿区,新宿５丁目,-,東京都新宿区新宿5-15-8,35.69421682,139.7070788,ホテル　サンライト新宿,2.95,2128,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=1026
新宿区,四谷１丁目,-,東京都新宿区四谷1-7-9,35.68676544,139.7283078,ホテルニューショーヘイ,4.14,953,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=1345
新宿区,新宿３丁目,-,東京都新宿区新宿3-7-1,35.6908711,139.7062186,東急ステイ新宿,4.4,289,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=147784
渋谷区,代々木１丁目,-,東京都渋谷区代々木1-36-4全理連ビル7階,35.68384834,139.7014062,全理連　代々木の宿（旧　全理連宿泊部）,4.41,931,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=70277
新宿区,四谷３丁目,-,東京都新宿区四谷3-14-1,35.68807481,139.7184104,ホテルウィングインターナショナルプレミアム東京四谷,4.16,1260,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=146864
新宿区,片町６丁目,-,東京都新宿区片町6-8,35.69277579,139.7247996,ホテル　ブーゲンビリア曙橋,3.73,1271,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=31810
新宿区,西新宿４丁目,-,東京都新宿区西新宿4-31-1,35.6886097,139.6884484,ザ　ノット　東京新宿,4.07,222,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=167724
新宿区,百人町２丁目,-,東京都新宿区百人町2丁目４－９,35.70246557,139.6999613,ガロアホテル　新大久保,4.64,118,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=178354
新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町2-8-12,35.69499726,139.7060566,新宿アーバンホテル,4,1836,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=41389
新宿区,歌舞伎町１丁目,-,東京都新宿区歌舞伎町1-2-5東陽ビル3F,35.69371679,139.7039846,新宿区役所前カプセルホテル,3.74,4141,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=56749
新宿区,西新宿８丁目,-,東京都新宿区西新宿8-1-3,35.69426645,139.6937994,ホテルローズガーデン新宿,4.07,2244,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=53328
新宿区,百人町２丁目,-,東京都新宿区百人町2-21-10,35.7024808,139.6970729,ＨＯＴＥＬ　ＫＯＹＡＭＡ　ＳＨＩＮＪＵＫＵ,3.92,84,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=172968
新宿区,新宿５丁目,-,東京都新宿区新宿5-8-6,35.69228375,139.7089926,ホテルたてしな,3.26,903,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=90
