,,,,,,,,,,,,,,
,指標名,バス停,,,,,,,,,,,,
,出典,NAVITIME,,,,,,,,,,,,
,年次,2025/2/5 取得,,,,,,,,,,,,
,URL,https://www.navitime.co.jp/,,,,,,,,,,,,
,備考,（2022年度：3590件、2023年度：3645件、2024年度：3652件）,,,,,,,,,,,,
,,,,,,,,,,,,,,
,区,町丁目,エリア,住所,緯度,経度,バス停名,路線数,1÷路線数,バス路線名,事業者名・系統等,方面1,方面2,種類
,品川区,二葉４丁目２?１６,-,東京都品川区二葉４丁目２?１６,35.60256,139.7131,荏原営業所,4,0.25,森02〔出入庫〕,東急バス,大森操車所方面,,バス停
,品川区,中延４丁目６中延駅前（バス）,-,東京都品川区中延４丁目６ 中延駅前（バス）,35.605649,139.713584,中延駅前,1,1,反01/反02,東急バス,川崎駅ラゾーナ広場方面,五反田駅方面,バス停
,品川区,戸越３丁目６?１４,-,東京都品川区戸越３丁目６?１４,35.613199,139.7169877,戸越三丁目,1,1,反01/反02,東急バス,川崎駅ラゾーナ広場方面,五反田駅方面,バス停
,品川区,戸越３丁目１戸越銀座（バス）,-,東京都品川区戸越３丁目１ 戸越銀座（バス）,35.614688,139.716537,戸越銀座,1,1,反01/反02,東急バス,川崎駅ラゾーナ広場方面,五反田駅方面,バス停
,品川区,二葉４丁目７?４,-,東京都品川区二葉４丁目７?４,35.6021932,139.7160301,二葉四丁目,1,1,井01,東急バス,荏原営業所方面,大井町駅方面,バス停
,品川区,二葉３丁目１４グランデ伊藤,-,東京都品川区二葉３丁目１４ グランデ伊藤,35.6030937,139.7211376,二葉三丁目,1,1,井01,東急バス,荏原営業所方面,大井町駅方面,バス停
,品川区,二葉３丁目１３西大井駅入口（バス）,-,東京都品川区二葉３丁目１３ 西大井駅入口（バス）,35.602883,139.721007,西大井駅入口,1,1,井01,東急バス,荏原営業所方面,大井町駅方面,バス停
,品川区,二葉２丁目１２?４１５番３,-,東京都品川区二葉２丁目１２?４１５番３,35.6041181,139.7236915,二葉二丁目,1,1,井01,東急バス,荏原営業所方面,大井町駅方面,バス停
,品川区,二葉１丁目１３東光寺前（バス）,-,東京都品川区二葉１丁目１３ 東光寺前（バス）,35.605555,139.726223,東光寺前(東京都),1,1,井01,東急バス,荏原営業所方面,大井町駅方面,バス停
,品川区,二葉１丁目７?９,-,東京都品川区二葉１丁目７?９,35.6068031,139.7275226,二葉一丁目,1,1,井01,東急バス,荏原営業所方面,大井町駅方面,バス停
,品川区,二葉１丁目１０品川役所入口,-,東京都品川区二葉１丁目１０ 品川区役所入口,35.6080284,139.7286644,品川区役所入口,2,0.5,井01,東急バス,荏原営業所方面,大井町駅方面,バス停
,品川区,二葉１丁目１０品川役所入口,-,東京都品川区二葉１丁目１０ 品川区役所入口,35.6080284,139.7286644,品川区役所入口,2,0.5,井50/井51,東急バス,東急大井町駅方面,武蔵小山駅方面,バス停
,品川区,大井１丁目１大井町駅,-,東京都品川区大井１丁目１ 大井町駅,35.6076153,139.7346592,東急大井町駅,2,0.5,井01,東急バス,荏原営業所方面,大井町駅方面,バス停
,品川区,大井１丁目１大井町駅,-,東京都品川区大井１丁目１ 大井町駅,35.6076153,139.7346592,東急大井町駅,2,0.5,井50/井51,東急バス,高輪ゲートウェイ駅方面,武蔵小山駅方面,バス停
,品川区,西大井１丁目３西大井駅（バス）,-,東京都品川区西大井１丁目３ 西大井駅（バス）,35.601832,139.721994,西大井駅,2,0.5,井05,東急バス,大井町駅方面,,バス停
,品川区,西大井１丁目３西大井駅（バス）,-,東京都品川区西大井１丁目３ 西大井駅（バス）,35.601832,139.721994,西大井駅,2,0.5,西大井駅-大森駅北口,しなバス,大森駅北口方面,,バス停
,品川区,西大井２丁目４大井原町（バス）,-,東京都品川区西大井２丁目４ 大井原町（バス）,35.600166,139.722045,大井原町,2,0.5,井05,東急バス,西大井駅方面,大井町駅方面,バス停
,品川区,西大井２丁目４大井原町（バス）,-,東京都品川区西大井２丁目４ 大井原町（バス）,35.600166,139.722045,大井原町,2,0.5,西大井駅-大森駅北口,しなバス,西大井駅方面,大森駅北口方面,バス停
,品川区,西大井２丁目５?１６,-,東京都品川区西大井２丁目５?１６,35.5990122,139.7224146,西大井二丁目,2,0.5,井05,東急バス,西大井駅方面,大井町駅方面,バス停
,品川区,西大井２丁目５?１６,-,東京都品川区西大井２丁目５?１６,35.5990122,139.7224146,西大井二丁目,2,0.5,西大井駅-大森駅北口,しなバス,西大井駅方面,大森駅北口方面,バス停
,品川区,大井５丁目１伊藤学園（バス）,-,東京都品川区大井５丁目１ 伊藤学園（バス）,35.599086,139.726218,伊藤学園,2,0.5,井05,東急バス,西大井駅方面,大井町駅方面,バス停
,品川区,大井５丁目１伊藤学園（バス）,-,東京都品川区大井５丁目１ 伊藤学園（バス）,35.599086,139.726218,伊藤学園,2,0.5,西大井駅-大森駅北口,しなバス,西大井駅方面,大森駅北口方面,バス停
,品川区,大井５丁目１２?５,-,東京都品川区大井５丁目１２?５,35.5987638,139.7275226,大井五丁目,2,0.5,井05,東急バス,西大井駅方面,大井町駅方面,バス停
,品川区,大井５丁目１２?５,-,東京都品川区大井５丁目１２?５,35.5987638,139.7275226,大井五丁目,2,0.5,西大井駅-大森駅北口,しなバス,西大井駅方面,大森駅北口方面,バス停
,品川区,大井５丁目７大井第一小学校北（バス）,-,東京都品川区大井５丁目７ 大井第一小学校北（バス）,35.599827,139.730552,大井第一小学校北,2,0.5,井05,東急バス,大井町駅方面,,バス停
,品川区,大井５丁目７大井第一小学校北（バス）,-,東京都品川区大井５丁目７ 大井第一小学校北（バス）,35.599827,139.730552,大井第一小学校北,2,0.5,品94/井03他,東急バス,品川駅方面,,バス停
,品川区,大井３丁目１８大井本通り（バス）,-,東京都品川区大井３丁目１８ 大井本通り（バス）,35.601364,139.730986,大井本通り,2,0.5,井05,東急バス,西大井駅方面,大井町駅方面,バス停
,品川区,大井３丁目１８大井本通り（バス）,-,東京都品川区大井３丁目１８ 大井本通り（バス）,35.601364,139.730986,大井本通り,2,0.5,品94/井03他,東急バス,蒲田駅〔西口〕方面,品川駅方面,バス停
,品川区,大井４丁目６三ッ又（バス）,-,東京都品川区大井４丁目６ 三ッ又（バス）,35.6034707,139.7330441,三ッ又(東京都),2,0.5,井05,東急バス,西大井駅方面,大井町駅方面,バス停
,品川区,大井４丁目６三ッ又（バス）,-,東京都品川区大井４丁目６ 三ッ又（バス）,35.6034707,139.7330441,三ッ又(東京都),2,0.5,品94/井03他,東急バス,蒲田駅〔西口〕方面,品川駅方面,バス停
,品川区,大井６丁目１?３２,-,東京都品川区大井６丁目１?３２,35.5983991,139.7313213,大井第一小学校,2,0.5,井05,東急バス,西大井駅方面,,バス停
,品川区,大井６丁目１?３２,-,東京都品川区大井６丁目１?３２,35.5983991,139.7313213,大井第一小学校,2,0.5,品94/井03他,東急バス,蒲田駅〔西口〕方面,品川駅方面,バス停
,品川区,旗の台４丁目１５北馬込一丁目（バス）,-,東京都品川区旗の台４丁目１５ 北馬込一丁目（バス）,35.60131,139.7056,北馬込一丁目,1,1,森01/森02,東急バス,荏原町駅入口/大森駅〔西口〕方面,,バス停
,品川区,北馬込２丁目１荏原町駅入口（バス）,-,東京都大田区北馬込２丁目１ 荏原町駅入口（バス）,35.60106,139.7087,荏原町駅入口,2,0.5,森01/森02,東急バス,大森駅〔西口〕方面,,バス停
,品川区,北馬込２丁目１荏原町駅入口（バス）,-,東京都大田区北馬込２丁目１ 荏原町駅入口（バス）,35.60106,139.7087,荏原町駅入口,2,0.5,森02〔出入庫〕,東急バス,荏原営業所方面,,バス停
,品川区,大井７丁目４鹿島神社前（バス）,-,東京都品川区大井７丁目４ 鹿島神社前（バス）,35.596115,139.729621,鹿島神社前(東京都),1,1,品94/井03他,東急バス,蒲田駅〔西口〕方面,品川駅方面,バス停
,品川区,小山３丁目４武蔵小山駅,-,東京都品川区小山３丁目４ 武蔵小山駅,35.6205185,139.7044048,武蔵小山駅,2,0.5,井50/井51,東急バス,東急大井町駅方面,,バス停
,品川区,小山３丁目４武蔵小山駅,-,東京都品川区小山３丁目４ 武蔵小山駅,35.6205185,139.7044048,武蔵小山駅,2,0.5,反11/反12,東急バス,世田谷区民会館方面,五反田駅方面,バス停
,品川区,上大崎３丁目１目黒駅東口（バス）,-,東京都品川区上大崎３丁目１ 目黒駅東口（バス）,35.63363,139.7168,目黒駅東口,1,1,東98,東急バス,清水（東京都）方面,,バス停
,品川区,北品川４丁目７?３６,-,東京都品川区北品川４丁目７?３６,35.6215177,139.7368532,東京マリオットホテル,2,0.5,２３区内エリア-成田空港(恵比寿・品川),空港連絡バス,成田空港第１ターミナル北ウィング方面,,バス停
,品川区,北品川４丁目７?３６,-,東京都品川区北品川４丁目７?３６,35.6215177,139.7368532,東京マリオットホテル,2,0.5,２３区内エリア-羽田空港(赤坂),空港連絡バス,羽田空港第３ターミナル（バス）方面,,バス停
,品川区,南大井３丁目３２しながわ水族館前（バス）,-,東京都品川区南大井３丁目３２ しながわ水族館前（バス）,35.5895257,139.7357032,しながわ水族館前,1,1,森22：大森-八潮,京急バス,八潮パークタウン方面,大森駅〔東口〕方面,バス停
,品川区,南大井３丁目３２大森海岸駅,-,東京都品川区南大井３丁目３２ 大森海岸駅,35.5876996,139.7354656,大森海岸駅,14,0.071428571,井19：レジャーランド-大井町駅(大森-レジャー),京急バス,大森駅〔東口〕方面,レジャーランド平和島方面,バス停
,品川区,南大井３丁目３２大森海岸駅,-,東京都品川区南大井３丁目３２ 大森海岸駅,35.5876996,139.7354656,大森海岸駅,14,0.071428571,森21他：大森-羽田空港,京急バス,羽田空港第２ターミナル（空港連絡バス）方面,大森駅〔東口〕方面,バス停
,品川区,南大井３丁目３２大森海岸駅,-,東京都品川区南大井３丁目３２ 大森海岸駅,35.5876996,139.7354656,大森海岸駅,14,0.071428571,森22：大森-八潮,京急バス,八潮パークタウン方面,大森駅〔東口〕方面,バス停
,品川区,南大井３丁目３２大森海岸駅,-,東京都品川区南大井３丁目３２ 大森海岸駅,35.5876996,139.7354656,大森海岸駅,14,0.071428571,森24：京浜島循環,京急バス,京浜島海上公園方面,大森駅〔東口〕方面,バス停
,品川区,南大井３丁目３２大森海岸駅,-,東京都品川区南大井３丁目３２ 大森海岸駅,35.5876996,139.7354656,大森海岸駅,14,0.071428571,森26：大森駅-大森海岸駅-森ヶ崎,京急バス,森ヶ崎方面,大森駅〔東口〕方面,バス停
,品川区,南大井３丁目３２大森海岸駅,-,東京都品川区南大井３丁目３２ 大森海岸駅,35.5876996,139.7354656,大森海岸駅,14,0.071428571,森28：平和島循環,京急バス,流通センター前（大田区）方面,大森駅〔東口〕方面,バス停
,品川区,南大井３丁目３２大森海岸駅,-,東京都品川区南大井３丁目３２ 大森海岸駅,35.5876996,139.7354656,大森海岸駅,14,0.071428571,森30：大森駅→大森海岸駅→お台場,京急バス,台場駅前方面,,バス停
,品川区,南大井３丁目３２大森海岸駅,-,東京都品川区南大井３丁目３２ 大森海岸駅,35.5876996,139.7354656,大森海岸駅,14,0.071428571,森31：大森駅-流通センター前-循環,京急バス,大森駅〔東口〕方面,流通センター前（大田区）方面,バス停
,品川区,南大井３丁目３２大森海岸駅,-,東京都品川区南大井３丁目３２ 大森海岸駅,35.5876996,139.7354656,大森海岸駅,14,0.071428571,森31：大森駅-流通センター南口-循環,京急バス,流通センター南口方面,大森駅〔東口〕方面,バス停
,品川区,南大井３丁目３２大森海岸駅,-,東京都品川区南大井３丁目３２ 大森海岸駅,35.5876996,139.7354656,大森海岸駅,14,0.071428571,森32：城南島循環,京急バス,大田市場正門前/城南島二丁目方面,大森駅〔東口〕方面,バス停
,品川区,南大井３丁目３２大森海岸駅,-,東京都品川区南大井３丁目３２ 大森海岸駅,35.5876996,139.7354656,大森海岸駅,14,0.071428571,森34：大森駅-大田スタジアム,京急バス,大田スタジアム方面,大森駅〔東口〕方面,バス停
,品川区,南大井３丁目３２大森海岸駅,-,東京都品川区南大井３丁目３２ 大森海岸駅,35.5876996,139.7354656,大森海岸駅,14,0.071428571,森36：京浜島・昭和島循環,京急バス,京浜島海上公園/昭和島駅方面,大森駅〔東口〕方面,バス停
,品川区,南大井３丁目３２大森海岸駅,-,東京都品川区南大井３丁目３２ 大森海岸駅,35.5876996,139.7354656,大森海岸駅,14,0.071428571,森43他：大森駅-大田市場,京急バス,大田市場事務棟方面,大森駅〔東口〕方面,バス停
,品川区,南大井３丁目３２大森海岸駅,-,東京都品川区南大井３丁目３２ 大森海岸駅,35.5876996,139.7354656,大森海岸駅,14,0.071428571,森45他：京浜島・昭和島循環〔レジャーランド経由〕,京急バス,京浜島海上公園方面,大森駅〔東口〕方面,バス停
