指標名,バス停,,,,,,,,,,,,
出典,NAVITIME,,,,,,,,,,,,
年次,2023/1/27 取得,,,,,,,,,,,,
URL,https://www.navitime.co.jp/,,,,,,,,,,,,
備考,"（2021年度：3,601件、2022年度：3568件）",,,,,,,,,,,,
,,,,,,,,,,,,,
区,町丁目,エリア,住所,緯度,経度,バス停名,路線数,1÷路線数,バス路線名,事業者名・系統等,方面1,方面2,種類
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,東京-山梨/新宿-身延,高速バス,南アルプス市役所/身延（バス）方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,東京-山梨/中央高速バス〔新宿-甲府〕,高速バス,石和/甲府駅前方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,東京-長野/中央高速バス〔新宿-伊那-駒ヶ根〕,高速バス,伊那バスターミナル/駒ヶ根バスターミナル方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,東京-長野/中央高速バス〔新宿-飯田〕,高速バス,飯田駅前方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,東京-長野/新宿・池袋-長野,高速バス,長野駅〔ウエストプラザ前〕方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,東京-長野/新宿-信濃大町・白馬,高速バス,信濃大町駅前/白馬八方方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,東京-長野/中央道高速バス〔新宿-木曽福島〕,高速バス,木曽福島駅前方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,新宿-御殿場-箱根,高速バス,御殿場駅〔箱根乙女口〕/箱根桃源台方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,東京-静岡/三島エクスプレス,高速バス,三島駅〔南口〕方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,池袋-軽井沢・佐久・小諸・上田〔西武バス/千曲バス〕,高速バス,軽井沢駅/上田駅前方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,東京-群馬/秋葉原・新宿・池袋-高崎・前橋,高速バス,高崎駅東口/前橋駅南口方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,パンダ号【4列車】：東京-青森,高速バス,弘前バスターミナル方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,新宿-富士五湖,高速バス,河口湖駅/山中湖　旭日丘方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,東京-大阪/新宿・八王子-茨木・大阪＜ツィンクル＞,高速バス,湊町バスターミナル〔ＯＣＡＴ〕方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,東京-愛媛/新宿-松山・八幡浜,高速バス,松山室町営業所方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,ハローブリッジ号：新宿・横浜-高松・丸亀,高速バス,高松駅高速バスターミナル/丸亀駅方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,池袋・新宿・渋谷-大阪〔京王バス/アルピコ交通〕,高速バス,大阪梅田〔阪急三番街〕方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,埼玉・東京・神奈川-和歌山/ホワイトビーチシャトル,高速バス,田辺駅前/白浜バスセンター方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,ブルーメッツ号：新宿-高知,高速バス,高知駅方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,ドリームスリーパー東京・大阪奈良号,高速バス,大阪駅前〔桜橋口ＪＲ線高架下〕/ＪＲ奈良駅方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,東京-京都・大阪/東京-大阪＜カジュアルツィンクル＞,高速バス,湊町バスターミナル〔ＯＣＡＴ〕方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,ほの国号：新宿・豊橋エクスプレス,高速バス,豊橋駅前方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,スマイルライナー：東京-徳島・高知,高知駅前観光(高速バス),徳島駅前/高知駅方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,アミー号：関東-新潟,ウエスト観光バス(高速バス),新潟駅南口方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,アミー号：関東-関西,山一サービス/武井観光(高速バス),大阪梅田〔プラザモータープール〕方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,ブルーライナー：首都圏-京阪神,広栄交通バス(高速バス),大阪梅田〔プラザモータープール〕方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,NETWORK：東京-名古屋,泉観光バス(高速バス),名古屋南ささしまライブ方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,NETWORK：東京-新潟,泉観光バス(高速バス),新潟駅南口方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,KOTOBUS EXPRESS：関東-四国,琴平バス(高速バス),高松駅高速バスターミナル方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,マイ・リピート：東京-徳島,海部観光(高速バス),徳島駅前/阿南津乃峰方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,マイ・フローラ：東京-徳島,海部観光(高速バス),徳島駅前/阿南津乃峰方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,東京-京都・大阪,サンシャインエクスプレス(高速バス),京都駅八条口/大阪梅田〔プラザモータープール〕方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,どっとこむライナー：新宿・池袋-長野,昌栄交通(高速バス),長野駅〔新高速バス〕方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,天領ライナー：東京-博多,天領バス(高速バス),ＨＥＡＲＴＳバスステーション博多方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,KBライナー：東北路線,千葉みらい観光バス(高速バス),秋田駅東口方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,KBライナー：関西・中国路線,千葉みらい観光/三栄交通(高速バス),大阪梅田〔プラザモータープール〕方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,KBライナー：北陸路線,千葉みらい観光/三栄交通(高速バス),金沢駅西口方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,ミルキーウェイエクスプレス：名古屋,さくら観光バス(高速バス),名古屋南ささしまライブ方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,ミルキーウェイエクスプレス：関西,さくら観光バス(高速バス),大阪梅田〔プラザモータープール〕方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,中日本ハイウェイバス：富山・金沢,中日本ツアーバス(高速バス),富山駅北口/金沢駅西口方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,ナイトライナー：関東-関西,東京富士交通(高速バス),京都駅八条口/大阪梅田〔プラザモータープール〕方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,ナイトライナー：新宿-仙台,東京富士交通(高速バス),仙台駅東口〔さくらバスターミナル〕方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,グレースライナー：首都圏-京阪,グレース観光バス(高速バス),大阪梅田〔プラザモータープール〕方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,グレースライナー：首都圏-名古屋,グレース観光バス(高速バス),名古屋南ささしまライブ方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,ゴーゴーライナー：新宿-大阪,ユタカコーポレーション(高速バス),大阪梅田〔プラザモータープール〕方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,東京-福岡/はかた号,高速バス,博多バスターミナル〔博多駅〕方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,東京-千葉/新宿-五井,高速バス,五井駅東口方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,東京-千葉/新宿-木更津,高速バス,木更津駅西口方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,深夜急行〔大船行き〕,神奈川中央交通,横浜駅西口/大船駅東口〔笠間口〕方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,深夜急行〔平塚行き〕,神奈川中央交通,藤沢駅北口/平塚駅北口方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,深夜急行〔本厚木行き〕,神奈川中央交通,町田バスセンター/本厚木駅方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,東京-京都・大阪/関東→関西〔夜行便〕,ウィラー(高速バス),京都駅八条口/ＷＩＬＬＥＲバスターミナル大阪梅田方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,東京-新潟/関東→新潟〔昼行便〕,ウィラー(高速バス),長岡駅大手口〔東坂之上〕/新潟駅南口方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,東京-新潟/関東→新潟〔夜行便〕,ウィラー(高速バス),燕三条駅三条口/新潟駅南口方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,東京・千葉-岡山・広島/関東→岡山・広島,ウィラー(高速バス),倉敷駅北口/ＢＳ広島駅北口〔グラノード広島１Ｆ〕方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,東京・千葉-石川・富山/関東→石川・富山,ウィラー(高速バス),富山駅北口/金沢駅西口方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,東京-宮城・福島/関東→仙台〔昼行便〕,ウィラー(高速バス),福島駅西口/仙台駅前〔高速バス〕方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,東京-宮城・福島/関東→仙台〔夜行便〕,ウィラー(高速バス),福島駅西口/仙台駅前〔高速バス〕方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,東京・川崎・千葉-長野/関東→長野,ウィラー(高速バス),東部湯の丸サービスエリア/長野駅東口方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,東京-鳥取・島根/関東→米子・松江・出雲,ウィラー(高速バス),松江駅/出雲大社〔神門通り〕方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,東京・川崎-愛知/関東→名古屋〔昼行便〕,ウィラー(高速バス),名古屋南ささしまライブ/名古屋駅〔則武１丁目〕方面,-,バス停
新宿区,新宿三丁目,-,東京都新宿区新宿3丁目38?1新宿駅,35.689607,139.700571,バスタ新宿〔新宿駅新南口〕,151,0.006623,東京・千葉-愛知他/関東→名古屋〔夜行便〕,ウィラー(高速バス),アクトシティ浜松〔オークラホテル前〕/名古屋駅〔則武１丁目〕方面,-,バス停
