指標名,観光地,,,,,,,,,
出典,google places API,,,,,,,,,
年次,2024/02/09取得,,,,,,,,,
URL,https://maps.googleapis.com/maps/api/place/nearbysearch,,,,,,,,,
備考,(2021年度：1925件、2022年度：1922件、2023年度：2497件),,,,,,,,,
,,,,,,,,,,
区,町丁目,エリア,住所,緯度,経度,施設名,ジャンル,星,口コミ数,place_id
渋谷区,神宮前１丁目,-,渋谷区神宮前１丁目６−番 １０号 ３F,35.6709178,139.7055776,原宿のフクロウの森,"tourist_attraction, cafe, zoo, restaurant, food, point_of_interest, establishment",3.1,208,ChIJibXHTLuMGGARMB4sF7eQAaY
渋谷区,千駄ケ谷４丁目,-,渋谷区千駄ケ谷４丁目７−１３,35.6796658,139.7051271,渋谷区立北参道ふれあい公園,"park, tourist_attraction, point_of_interest, establishment",2.9,17,ChIJn2SNnriMGGARpSHwyRsfxAY
渋谷区,代々木神園町,-,渋谷区代々木神園町２−１,35.6700649,139.6949656,代々木公園,"park, tourist_attraction, point_of_interest, establishment",4.3,22532,ChIJMwpiebSMGGARPr_454zHvDQ
渋谷区,代々木４丁目,-,渋谷区代々木４丁目１９−１,35.6811178,139.6922745,切り通しの坂,"tourist_attraction, point_of_interest, establishment",3.8,11,ChIJfbdszsyMGGARxC54z4hrlT4
渋谷区,千駄ケ谷３丁目,-,渋谷区千駄ケ谷３丁目１０,35.6782171,139.7050945,杏子,"tourist_attraction, point_of_interest, establishment",4,2,ChIJIyHuQeONGGARATlDjNv5IR4
渋谷区,神宮前２丁目,-,渋谷区神宮前２丁目３０−４,35.6744435,139.7093682,こども鉱物館,"tourist_attraction, museum, point_of_interest, establishment",3.4,9,ChIJw3YVAb2MGGARAU_2AH6FeRY
渋谷区,代々木神園町,-,渋谷区代々木神園町２−２,35.6686367,139.6929327,日本航空発始之地,"tourist_attraction, point_of_interest, establishment",3.6,25,ChIJeySCGrOMGGARIDsbasNCJZQ
渋谷区,代々木５丁目,-,渋谷区代々木５丁目６４,35.6723519,139.6906401,春の小川記念碑,"tourist_attraction, point_of_interest, establishment",3.8,26,ChIJASbUz0rzGGARyIPx6a9fWYk
渋谷区,代々木５丁目,-,渋谷区代々木５丁目１−１,35.6719664,139.6887923,代々木八幡宮,"tourist_attraction, place_of_worship, point_of_interest, establishment",4.4,2317,ChIJM84BYErzGGARve-_iieaBvY
渋谷区,代々木神園町,-,渋谷区代々木神園町４−１,35.6786548,139.695069,渋谷区立代々木ポニー公園,"park, tourist_attraction, travel_agency, point_of_interest, establishment",4.2,437,ChIJAQCTx8uMGGARpNjDI6maHdc
渋谷区,代々木４丁目,-,渋谷区代々木４丁目４−２,35.678936,139.6927122,渋谷区立参宮橋公園,"park, tourist_attraction, point_of_interest, establishment",3.9,145,ChIJ19QFZsuMGGARZeAOGSKiNDc
渋谷区,代々木神園町,-,渋谷区代々木神園町２,35.6734332,139.6937421,代々木公園 見えない貯水池,"tourist_attraction, point_of_interest, establishment",0,0,ChIJ08bgnEiNGGARfRUEqclMll8
渋谷区,代々木５丁目,-,渋谷区代々木５丁目６８−１,35.6713709,139.6908543,渋谷区立 はるのおがわコミュニティパーク,"park, tourist_attraction, point_of_interest, establishment",3.9,51,ChIJD_wnLEvzGGAR1mn2GUpRv34
渋谷区,富ケ谷２丁目,-,渋谷区富ケ谷２丁目１５−１５,35.6632645,139.6867037,富ヶ谷公園,"park, tourist_attraction, point_of_interest, establishment",3.6,69,ChIJ3YgKCFLzGGARONs_0SzSBNI
渋谷区,富ケ谷２丁目,-,渋谷区富ケ谷２丁目２−１３,35.6666326,139.6870601,富ヶ谷三本杉公園,"park, tourist_attraction, point_of_interest, establishment",3.8,42,ChIJjbI5OUzzGGAR2gY87Rn9maY
渋谷区,代々木４丁目,-,渋谷区代々木４丁目１７−１７−１,35.6812298,139.6927535,渋谷区立西参道児童遊園地,"park, tourist_attraction, point_of_interest, establishment",3,9,ChIJ_5g778yMGGARxrR0cqBlhNw
渋谷区,代々木神園町,-,渋谷区代々木神園町１,35.6807186,139.6995673,日陰坂,"tourist_attraction, point_of_interest, establishment",3,2,ChIJmxQZ78iMGGARJze2Eb4vJJ8
渋谷区,代々木５丁目,-,渋谷区代々木５丁目６８−１ はるのおがわコミュニティパーク内,35.6713736,139.6908384,はるのおがわプレーパーク,"park, tourist_attraction, point_of_interest, establishment",4.1,155,ChIJzU3SM0vzGGARPIY4DwMpwJY
渋谷区,代々木１丁目,-,渋谷区代々木１丁目３７−１０,35.6831305,139.7007071,代々木みどり公園,"park, tourist_attraction, point_of_interest, establishment",3.1,115,ChIJoZPcUc-MGGARTOXVFKTIF3I
渋谷区,代々木３丁目,-,渋谷区代々木３丁目２４−２,35.6848586,139.6927231,fausse pyramide du Louvre,"tourist_attraction, point_of_interest, establishment",5,1,ChIJHX7kBACNGGAR8dcAYsrnLwA
渋谷区,代々木４丁目,-,渋谷区代々木４丁目４１−４,35.6803206,139.6905248,代々木第四公園,"park, tourist_attraction, point_of_interest, establishment",3.5,18,ChIJAWI9MDPzGGARO48_CgbFewo
渋谷区,代々木神園町,-,渋谷区代々木神園町１,35.6794403,139.6997905,北池,"tourist_attraction, park, point_of_interest, establishment",4.3,21,ChIJX8aTXWWNGGARAkJnOY_Ib8Q
渋谷区,代々木３丁目,-,渋谷区代々木３丁目３−２,35.6820255,139.6948589,高野辰之住居跡,"tourist_attraction, point_of_interest, establishment",2.8,5,ChIJEQs-OMyMGGARXhyWl4m9-8s
渋谷区,千駄ケ谷５丁目,-,渋谷区千駄ケ谷５丁目２４−１１,35.683919,139.7029769,渋谷区立うまや道公園,"park, tourist_attraction, point_of_interest, establishment",2.9,38,ChIJO37928WMGGARxmP6u0TAxzM
渋谷区,西原１丁目,-,渋谷区西原１丁目４７−８,35.6736473,139.6844313,代々木西原公園,"park, tourist_attraction, point_of_interest, establishment",3.6,73,ChIJJzkxRTbzGGARVgTIsZE-tnA
渋谷区,代々木神園町,-,渋谷区代々木神園町２,35.6703527,139.6987856,閲兵式の松,"tourist_attraction, point_of_interest, establishment",4.3,34,ChIJVVXMqrGMGGARmoB_5TSeMbE
渋谷区,富ケ谷２丁目,-,渋谷区富ケ谷２丁目４５−６,35.667473,139.6868993,富ヶ谷児童遊園地,"park, tourist_attraction, point_of_interest, establishment",3.4,7,ChIJh6CIEkzzGGARdYzfAWD0VDk
渋谷区,西原２丁目,-,渋谷区西原２丁目５３−１,35.671604,139.6755359,渋谷区立 代々木大山公園,"park, tourist_attraction, point_of_interest, establishment",4,350,ChIJiV7dsz7zGGARRz3gMDSZviY
渋谷区,大山町,-,渋谷区大山町６−８,35.6671898,139.675365,渋谷区立大山児童遊園地,"tourist_attraction, point_of_interest, establishment",3.9,51,ChIJc0sBsUDzGGARo3d-cvdb514
渋谷区,大山町,-,渋谷区大山町１−１９,35.6682522,139.6765884,東京ジャーミイ,"mosque, tourist_attraction, book_store, food, store, place_of_worship, point_of_interest, establishment",4.7,3175,ChIJFUO-WUfzGGARhzhX4px1Jsc
渋谷区,上原２丁目,-,渋谷区上原２丁目１８−１０,35.6660559,139.6739021,Stage to Two towers,"tourist_attraction, point_of_interest, establishment",4,2,ChIJBf_jEQDzGGARWoTN65lk5bM
渋谷区,千駄ケ谷４丁目,-,渋谷区千駄ケ谷４丁目２８−２８−１,35.6803535,139.7036131,裏参道児童遊園地,"park, tourist_attraction, point_of_interest, establishment",3.1,8,ChIJVTRIn8eMGGARuVuBb4tViL4
渋谷区,神宮前３丁目,-,渋谷区神宮前３丁目３０−１０,35.6721013,139.7100589,NANZUKA UNDERGROUND,"art_gallery, tourist_attraction, point_of_interest, establishment",4.5,122,ChIJjy2U41iLGGAREMoF6FatXt4
渋谷区,神宮前１丁目,-,渋谷区神宮前１丁目６−番 １０号 ３F,35.6709178,139.7055776,原宿のフクロウの森,"tourist_attraction, zoo, cafe, restaurant, food, point_of_interest, establishment",3.1,208,ChIJibXHTLuMGGARMB4sF7eQAaY
渋谷区,代々木神園町,-,渋谷区代々木神園町１−１,35.679222,139.6979799,宝物殿前芝地（明治神宮の境内）,"tourist_attraction, place_of_worship, park, point_of_interest, establishment",4.5,146,ChIJV4WwpsmMGGARWuGtovJT4VU
渋谷区,松濤２丁目,-,渋谷区松濤２丁目１９−２,35.6592634,139.6885379,駒場池 (一二郎池),"tourist_attraction, park, point_of_interest, establishment",3.8,33,ChIJ3zwkflTzGGARaFmb-ddHsxc
渋谷区,桜丘町,-,渋谷区桜丘町１６−１２,35.6569039,139.7010212,さくら通り（渋谷駅前）,"tourist_attraction, point_of_interest, establishment",4.5,128,ChIJfUrHmT2LGGARHBT16UK7Fkw
渋谷区,上原１丁目,-,渋谷区上原１丁目４５−３,35.6694938,139.6866787,上原児童遊園地（汽車公園）,"park, tourist_attraction, point_of_interest, establishment",3.4,27,ChIJl4__xEvzGGARr6s7USw-GG8
渋谷区,千駄ケ谷５丁目,-,渋谷区千駄ケ谷５丁目１０−９,35.6831568,139.7068859,新井白石終えんの地,"tourist_attraction, point_of_interest, establishment",3.5,32,ChIJk70qKcGMGGARc15j_wSmHqM
渋谷区,西原２丁目,-,渋谷区西原２丁目５３,35.6717191,139.6751956,日時計,"tourist_attraction, point_of_interest, establishment",0,0,ChIJUcg_c0DzGGARM05vTNxlSFY
渋谷区,西原３丁目,-,渋谷区西原３丁目１１−１０,35.6693365,139.6796918,渋谷区立西原児童遊園地,"tourist_attraction, park, point_of_interest, establishment",4.1,7,ChIJN5Ro80fzGGARYARN0ZQcY1A
渋谷区,西原１丁目,-,渋谷区西原１丁目２９−１,35.6776875,139.6797712,渋谷区立西原一丁目公園,"park, tourist_attraction, point_of_interest, establishment",3.7,45,ChIJh1v6lTrzGGARquV8D16UNWo
渋谷区,駒場４丁目,-,目黒区駒場４丁目３−５５,35.6617221,139.6810569,祖霊社跡地,"tourist_attraction, point_of_interest, establishment",0,0,ChIJV4ixaQDzGGARAhvVTjE9gME
渋谷区,上原３丁目,-,渋谷区上原３丁目７,35.6676265,139.6794554,やりくり坂,"tourist_attraction, point_of_interest, establishment",0,0,ChIJX0ONtkfzGGARXp27JBVNDyQ
渋谷区,幡ケ谷３丁目,-,渋谷区幡ケ谷３丁目３６−８,35.6780066,139.6710799,渋谷区立幡ヶ谷第三公園,"park, tourist_attraction, point_of_interest, establishment",3.7,90,ChIJp9XBeCLzGGARw_sDTpvotnM
渋谷区,上原３丁目,-,渋谷区上原３丁目４４−８,35.6678907,139.6783065,渋谷区立上原三丁目児童遊園地,"tourist_attraction, park, point_of_interest, establishment",3.4,5,ChIJx2GeCkfzGGARNAbVfcpjckE
渋谷区,駒場３丁目,-,目黒区駒場３丁目８−１ 東大駒場1キャンパス,35.6603334,139.6853219,東大駒場キャンパス 銀杏並木,"tourist_attraction, point_of_interest, establishment",4.4,9,ChIJ-TmsLL3zGGARRNGw9GHj8xs
渋谷区,駒場３丁目,-,目黒区駒場３丁目８−１,35.6598714,139.6834943,コノハベンチ,"tourist_attraction, point_of_interest, establishment",0,0,ChIJOZ7gx-PzGGARyh7wal8mx18
渋谷区,上原３丁目,-,渋谷区上原３丁目１３−１０,35.666806,139.6785701,渋谷区立上原公園,"park, tourist_attraction, point_of_interest, establishment",3.7,73,ChIJ4UBeU0bzGGAR3rOkfdsjG-Q
渋谷区,上原３丁目,-,渋谷区上原３丁目６−１２,35.6680359,139.6798164,古賀政男音楽博物館,"museum, tourist_attraction, point_of_interest, establishment",4,237,ChIJ4di9zkfzGGARHni4oECFNwQ
渋谷区,幡ケ谷２丁目,-,渋谷区幡ケ谷２丁目５３−５,35.6789995,139.6747179,七号通り公園,"park, tourist_attraction, point_of_interest, establishment",3.8,49,ChIJVVXAdSPzGGAR66QeV9y_2EY
渋谷区,松濤２丁目,-,渋谷区松濤２丁目１０−７,35.6597779,139.6911704,渋谷区立鍋島松濤公園,"park, tourist_attraction, point_of_interest, establishment",3.9,778,ChIJq0aKTKuMGGARqxiPD_P3HFY
渋谷区,広尾５丁目,-,渋谷区広尾５丁目５−２,35.650622,139.7219475,広尾散歩通り,"tourist_attraction, point_of_interest, establishment",4.3,22,ChIJWVpUpnKLGGAR_12nyU1Bb-4
渋谷区,広尾５丁目,-,渋谷区広尾５丁目７−４,35.6485085,139.7220135,広尾公園,"park, tourist_attraction, point_of_interest, establishment",3.7,281,ChIJAYWRfA2LGGAROa3FU9djodc
渋谷区,広尾５丁目,-,渋谷区広尾５丁目２２−１,35.6486392,139.7175453,明治通沿い広尾の桜情報,"tourist_attraction, point_of_interest, establishment",0,0,ChIJH4PMTOuLGGARXXsd74Fnx-k
渋谷区,広尾５丁目,-,渋谷区広尾５丁目１−２１,35.6496845,139.719244,香林院,"tourist_attraction, place_of_worship, point_of_interest, establishment",4.4,60,ChIJKT4_IG2LGGARMn9DEVzupDk
渋谷区,広尾３丁目,-,渋谷区広尾３丁目１２−３６,35.6533454,139.713797,山種美術館,"tourist_attraction, cafe, museum, store, restaurant, food, point_of_interest, establishment",4.3,1966,ChIJseohrGmLGGARWx9gVUaRc7Y
渋谷区,南麻布５丁目,-,港区南麻布５丁目７−２９,35.6520827,139.7257986,有栖川宮記念公園,"tourist_attraction, park, point_of_interest, establishment",4.3,2616,ChIJBZk1rgyLGGARtjJYTaN0hBA
渋谷区,広尾４丁目,-,渋谷区広尾４丁目１−４０,35.6562553,139.7198423,広尾北公園,"park, tourist_attraction, point_of_interest, establishment",3.6,64,ChIJq2rDsW-LGGARG08pDVOv4Vw
渋谷区,広尾４丁目,-,渋谷区広尾４丁目１−２７,35.6534183,139.7211414,広尾東公園,"park, tourist_attraction, point_of_interest, establishment",3.5,69,ChIJmVoi7m2LGGARt71Gcb4kjG8
渋谷区,南麻布５丁目,-,港区南麻布５丁目 かるかや,35.6532374,139.7260123,紅葉滝,"tourist_attraction, point_of_interest, establishment",5,1,ChIJPc0MUNKLGGAR3xkiybCfUPs
渋谷区,広尾１丁目,-,渋谷区広尾１丁目１１−６,35.6482806,139.7162237,広尾一丁目児童遊園地,"tourist_attraction, point_of_interest, establishment",3.5,8,ChIJOclUWmuLGGARx3YVCIMUMiM
渋谷区,広尾５丁目,-,渋谷区広尾５丁目２３−１０,35.6485494,139.7187962,臨川四季の森,"park, tourist_attraction, point_of_interest, establishment",3.4,36,ChIJNcv7LBOLGGAR71GxVFPhUHs
渋谷区,広尾３丁目,-,渋谷区広尾３丁目１２−３６,35.6533454,139.713797,山種美術館,"tourist_attraction, museum, cafe, store, restaurant, food, point_of_interest, establishment",4.3,1966,ChIJseohrGmLGGARWx9gVUaRc7Y
渋谷区,広尾５丁目,-,渋谷区広尾５丁目１−３４,35.6493555,139.718915,鼠塚,"tourist_attraction, point_of_interest, establishment",4.3,4,ChIJr6-L2WyLGGARR2PoMnqdgHU
渋谷区,南麻布５丁目,-,港区南麻布５丁目１４−１０,35.6518802,139.7238988,広尾児童遊園,"park, tourist_attraction, point_of_interest, establishment",3.3,7,ChIJo9Z63XKLGGARrWNPc-rk8N8
渋谷区,南麻布５丁目,-,港区南麻布５丁目７ 有栖川宮記念公園,35.651757,139.7244403,御料池,"tourist_attraction, point_of_interest, establishment",5,3,ChIJcREZcqmLGGARu3YJ1QYsfpc
渋谷区,南麻布５丁目,-,港区南麻布５丁目７,35.651578,139.7265837,日独交流150周年記念 ヨーロッパ菩提樹,"tourist_attraction, point_of_interest, establishment",0,0,ChIJrW-_GLiLGGARlK_-TlYEqpg
渋谷区,恵比寿４丁目,-,渋谷区恵比寿４丁目１６−９,35.6445869,139.7127171,景丘ちいさい秋公園,"park, tourist_attraction, point_of_interest, establishment",3.9,16,ChIJFZtKbBWLGGARPNPEVHySyw4
渋谷区,南麻布５丁目,-,港区南麻布５丁目３,35.655058,139.7252407,北条坂,"tourist_attraction, point_of_interest, establishment",3.2,11,ChIJt6VtxHOLGGARN3LxtddvjdY
渋谷区,恵比寿南１丁目,-,渋谷区恵比寿南１丁目２６−１,35.6425092,139.7118957,恵比寿南一公園,"park, tourist_attraction, point_of_interest, establishment",3.7,201,ChIJWY9jixWLGGARYyDxRspjJVQ
渋谷区,南麻布５丁目,-,港区南麻布５丁目１３−６,35.6520027,139.7240151,木下坂,"tourist_attraction, point_of_interest, establishment",4,9,ChIJzaPS4HKLGGAR8oSRYJ4CTjM
渋谷区,恵比寿４丁目,-,渋谷区恵比寿４丁目１９−２１,35.6438867,139.7134312,景丘公園,"park, tourist_attraction, point_of_interest, establishment",3.8,53,ChIJ6VcLrxWLGGARU4VM3e8VRF4
渋谷区,三田１丁目,-,目黒区三田１丁目４−６,35.6401411,139.714398,三田丘の上公園,"park, tourist_attraction, point_of_interest, establishment",3.7,73,ChIJfYuh-BaLGGARkKcqAaZ79UE
渋谷区,西麻布３丁目,-,港区西麻布３丁目１２−１,35.6565632,139.7242058,港区立笄公園,"park, tourist_attraction, point_of_interest, establishment",3.9,296,ChIJxcO3mHGLGGAR9GnQKkqVNLw
渋谷区,東３丁目,-,渋谷区東３丁目１６,35.64969,139.7098759,庚申橋,"tourist_attraction, point_of_interest, establishment",3.8,5,ChIJL61nJ0KLGGARUpApwwWml30
渋谷区,-,-,港区１０ 南麻布四丁目5番～麻布四丁目10番,35.6489631,139.7253278,新富士見坂,"tourist_attraction, point_of_interest, establishment",3.5,11,ChIJ0-FZXwyLGGAROaLjAUR_LNw
渋谷区,東２丁目,-,渋谷区東２丁目５−２４,35.6547028,139.7100398,氷川の杜公園,"park, tourist_attraction, point_of_interest, establishment",4.1,80,ChIJAUAzMl2LGGARJnpDLAI7pPA
渋谷区,東２丁目,-,渋谷区東２丁目７−８,35.6533035,139.7099737,氷川みかん公園,"park, tourist_attraction, point_of_interest, establishment",3.9,19,ChIJFUQ4mkKLGGAR6t0JiQ6TW78
渋谷区,恵比寿西１丁目,-,渋谷区恵比寿西１丁目１９−１,35.6468459,139.7068758,恵比寿公園,"park, tourist_attraction, point_of_interest, establishment",3.9,302,ChIJ_7TR7f-LGGARDgn4GscDis4
渋谷区,恵比寿４丁目,-,渋谷区恵比寿４丁目２０−５５,35.6434887,139.7126321,アメリカ橋公園,"park, tourist_attraction, point_of_interest, establishment",3.4,112,ChIJZyQQmRWLGGART3fVqKvBmvw
渋谷区,東４丁目,-,渋谷区東４丁目９−１,35.6564819,139.7124917,白根記念渋谷区郷土博物館・文学館,"tourist_attraction, museum, point_of_interest, establishment",4,161,ChIJx-5n62eLGGARCE-Bne1qZF0
渋谷区,東２丁目,-,渋谷区東２丁目１４−２,35.6529479,139.7099553,渋谷区立氷川つるかめ公園,"park, tourist_attraction, point_of_interest, establishment",2.8,6,ChIJLVfc60KLGGARPW20i9ZZTdg
渋谷区,西麻布３丁目,-,港区西麻布３丁目１０−７,35.6555274,139.7241899,鉄砲坂,"tourist_attraction, point_of_interest, establishment",3.8,18,ChIJDctWgHGLGGARJ6TQ2v63q1M
渋谷区,恵比寿南２丁目,-,渋谷区恵比寿南２丁目１１−１,35.6435363,139.7085787,恵比寿南二公園,"park, tourist_attraction, point_of_interest, establishment",3.9,147,ChIJU75bcz-LGGARia4QMeynS_Y
渋谷区,恵比寿１丁目,-,渋谷区恵比寿１丁目２−１６,35.6480749,139.7117732,恵比寿東公園,"park, tourist_attraction, point_of_interest, establishment",3.7,528,ChIJSylf0UGLGGARpQ-MXDiKLuE
