指標名,レストラン,,,,,,,
出典,hotpepper,,,,,,,
年次,2024/01/19取得,,,,,,,
URL,http://webservice.recruit.co.jp/hotpepper/gourmet/v1,,,,,,,
備考,(2021年度：35615件、2022年度：35814件、2023年度：15927件),,,,,,,
,,,,,,,,
区,町丁,エリア,住所,緯度,経度,レストラン名,ジャンル,URL
中央区,月島３丁目,-,東京都中央区月島３－２７－２,35.66261428,139.7804386,カープ串焼き 月島,居酒屋,https://www.hotpepper.jp/strJ001203300/?vos=nhppalsa000016
中央区,日本橋人形町２丁目,-,東京都中央区日本橋人形町２-9-11,35.68585037,139.7838643,柊 人形町,和食,https://www.hotpepper.jp/strJ000762716/?vos=nhppalsa000016
中央区,築地３丁目,-,東京都中央区築地３-10-8アクティオ築地1F,35.66767267,139.7726146,Piglet ピグレット,イタリアン・フレンチ,https://www.hotpepper.jp/strJ001098727/?vos=nhppalsa000016
中央区,銀座７丁目,-,東京都中央区銀座７－8－10　FUKUHARA GINZAビル地下1階,35.66882559,139.7620371,すし善 銀座店,和食,https://www.hotpepper.jp/strJ000246514/?vos=nhppalsa000016
中央区,晴海１丁目,-,東京都中央区晴海１－８－１６晴海トリトンスクエア１Ｆ,35.65737327,139.7827672,フレッシュネスバーガー 晴海トリトンスクエア店,カフェ・スイーツ,https://www.hotpepper.jp/strJ001259594/?vos=nhppalsa000016
中央区,銀座６丁目,-,東京都中央区銀座６-12-12　銀座ステラビル５F,35.6689998,139.7643452,野巣里,和食,https://www.hotpepper.jp/strJ000843809/?vos=nhppalsa000016
中央区,日本橋室町２丁目,日八京,東京都中央区日本橋室町２－１－１　日本橋三井タワーB１F,35.6868833,139.7730954,フレッシュネスバーガー 日本橋三井タワー店,カフェ・スイーツ,https://www.hotpepper.jp/strJ001212345/?vos=nhppalsa000016
中央区,銀座５丁目,-,東京都中央区銀座５-14-14 サンリット銀座ビル2　B1F,35.6686463,139.766947,ごち惣家 銀座本店,居酒屋,https://www.hotpepper.jp/strJ000989214/?vos=nhppalsa000016
中央区,銀座３丁目,-,東京都中央区銀座３-8-15　アパ銀座中央ビルB1,35.6718654,139.7675468,銀座 そばきりや 山形田,和食,https://www.hotpepper.jp/strJ000789118/?vos=nhppalsa000016
中央区,新富１丁目,-,東京都中央区新富１-3-9須藤ビル１F,35.67325458,139.773872,Whisky bar b.a.c,バー・カクテル,https://www.hotpepper.jp/strJ001117769/?vos=nhppalsa000016
中央区,銀座４丁目,-,東京都中央区銀座４-10-3 セントラルビル1F,35.67062664,139.7675079,一風堂 銀座店,ラーメン,https://www.hotpepper.jp/strJ001100309/?vos=nhppalsa000016
中央区,銀座３丁目,-,東京都中央区銀座３-12-9　１F,35.67039643,139.7687531,徳うち山,和食,https://www.hotpepper.jp/strJ001000419/?vos=nhppalsa000016
中央区,新川１丁目,-,東京都中央区新川１-13-6,35.67586285,139.7826273,西安麺荘 秦唐記,中華,https://www.hotpepper.jp/strJ001231712/?vos=nhppalsa000016
中央区,八丁堀,-,東京都中央区八丁堀３‐９‐５,35.67515688,139.7745322,ど・みそ 八丁堀店,ラーメン,https://www.hotpepper.jp/strJ000821995/?vos=nhppalsa000016
中央区,銀座５丁目,-,東京都中央区銀座５丁目2－1　東急プラザ銀座11階,35.67193858,139.7623378,下鴨茶寮 のまえ 銀座店,ダイニングバー・バル,https://www.hotpepper.jp/strJ001188863/?vos=nhppalsa000016
中央区,銀座６丁目,-,東京都中央区銀座６-8-6　木の実ビル　2階,35.67028934,139.7630875,BAR 保志 Segreto,バー・カクテル,https://www.hotpepper.jp/strJ001110767/?vos=nhppalsa000016
中央区,京橋１丁目,日八京,東京都中央区京橋１丁目４-10,35.67860638,139.7703685,京橋 都鳥,和食,https://www.hotpepper.jp/strJ000010741/?vos=nhppalsa000016
中央区,銀座７丁目,-,東京都中央区銀座７-8-19 喜多ビル　地下1階,35.6694597,139.762474,日本料理 双寿,和食,https://www.hotpepper.jp/strJ000699166/?vos=nhppalsa000016
中央区,銀座,-,東京都中央区銀座１‐１４‐１４,35.6732403,139.7695882,ショットバー ジェントルハウス,バー・カクテル,https://www.hotpepper.jp/strJ000961446/?vos=nhppalsa000016
中央区,日本橋室町１丁目,日八京,東京都中央区日本橋室町１-1-3,35.6845033,139.7733886,肉酒場 ビストロ男前 日本橋三越前店,ダイニングバー・バル,https://www.hotpepper.jp/strJ001186704/?vos=nhppalsa000016
中央区,銀座１丁目,-,東京都中央区銀座１-19-8 銀座サクラビル 1F,35.67312757,139.7709745,ソバ リストランテ ナール Soba Ristorante na-ru,イタリアン・フレンチ,https://www.hotpepper.jp/strJ001098435/?vos=nhppalsa000016
中央区,月島３丁目,-,東京都中央区月島３-15-7,35.66188935,139.7799081,ほていさん 2号店,和食,https://www.hotpepper.jp/strJ001117438/?vos=nhppalsa000016
中央区,銀座７丁目,-,東京都中央区銀座７丁目3-13 ニューギンザビル B1F,35.6700554,139.7601347,寿司居酒屋 番屋,和食,https://www.hotpepper.jp/strJ001195145/?vos=nhppalsa000016
中央区,銀座５丁目,-,東京都中央区銀座５-9-1 銀座コティビル 2F,35.67052661,139.7656192,MARK CAFE & GRILL,イタリアン・フレンチ,https://www.hotpepper.jp/strJ001285075/?vos=nhppalsa000016
中央区,銀座８丁目,-,東京都中央区銀座８-7-11　ソワレド第2弥生ビル　1F,35.66795732,139.7606336,BAR 保志 MONS REX バー保志 モンス レックス,バー・カクテル,https://www.hotpepper.jp/strJ001066000/?vos=nhppalsa000016
中央区,日本橋人形町,-,東京都中央区日本橋人形町３‐１‐５　半沢ビル１Ｆ,35.68603357,139.7796924,地酒 十割そば もとじま,和食,https://www.hotpepper.jp/strJ000741231/?vos=nhppalsa000016
中央区,銀座５丁目,-,東京都中央区銀座５-5-6　三平ビル３Ｆ,35.67138757,139.763686,舟甚,居酒屋,https://www.hotpepper.jp/strJ000117019/?vos=nhppalsa000016
中央区,新川,-,東京都中央区新川２‐１‐１１ ,35.67654019,139.77944,旬菜 山,居酒屋,https://www.hotpepper.jp/strJ000117678/?vos=nhppalsa000016
中央区,銀座３丁目,-,東京都中央区銀座３-4-4,35.67266803,139.7654525,銀座 ひら井,和食,https://www.hotpepper.jp/strJ000722897/?vos=nhppalsa000016
中央区,銀座６丁目,-,東京都中央区銀座６-12-17 錦光ビルB1F,35.66946865,139.7649365,BAR 酒仙堂,バー・カクテル,https://www.hotpepper.jp/strJ000705571/?vos=nhppalsa000016
中央区,銀座８丁目,-,東京都中央区銀座８丁目4-24　藤井ビル７Ｆ,35.66926549,139.7600531,BAR DE ONE 銀座,バー・カクテル,https://www.hotpepper.jp/strJ000789205/?vos=nhppalsa000016
中央区,晴海１丁目,-,東京都中央区晴海１-8-16　晴海トリトンスクエア 3F,35.65801874,139.7824044,かっぽうぎ 晴海トリトン店,居酒屋,https://www.hotpepper.jp/strJ001103243/?vos=nhppalsa000016
中央区,銀座７丁目,-,東京都中央区銀座７－３－９　丸源１４ビル６Ｆ,35.67016262,139.760403,割烹 松村,和食,https://www.hotpepper.jp/strJ000741297/?vos=nhppalsa000016
中央区,銀座５丁目,-,東京都中央区銀座５－５－１７　三笠会館本店３Ｆ,35.67154033,139.7635888,三笠会館 吉野,和食,https://www.hotpepper.jp/strJ000229364/?vos=nhppalsa000016
中央区,銀座５丁目,-,東京都中央区銀座５－４－７ ,35.67149865,139.7630722,壹眞珈琲店 並木通り店,カフェ・スイーツ,https://www.hotpepper.jp/strJ000117031/?vos=nhppalsa000016
中央区,銀座８丁目,-,東京都中央区銀座８-7-21　銀裕ビル2Ｆ,35.66872113,139.7612058,BAR ストラトス,バー・カクテル,https://www.hotpepper.jp/strJ000699199/?vos=nhppalsa000016
中央区,晴海１丁目,-,東京都中央区晴海１-8-16　晴海トリトン1F,35.65747324,139.7823664,丸亀製麺 晴海トリトン店,和食,https://www.hotpepper.jp/strJ001038922/?vos=nhppalsa000016
中央区,八丁堀２丁目,-,東京都中央区八丁堀２-11-1　メゾンドコート八丁堀1F,35.67563964,139.7760567,杜 やまなし 八丁堀本店,和食,https://www.hotpepper.jp/strJ001280601/?vos=nhppalsa000016
中央区,日本橋２丁目,日八京,東京都中央区日本橋２-9-7,35.68118954,139.774818,まぐろ 高直,居酒屋,https://www.hotpepper.jp/strJ000118147/?vos=nhppalsa000016
中央区,銀座７丁目,-,東京都中央区銀座７－１１－１１　長谷川ビルＢ１Ｆ,35.66808292,139.7631201,銀座 エムズ カフェ M'S cafe,カラオケ・パーティ,https://www.hotpepper.jp/strJ000000663/?vos=nhppalsa000016
中央区,銀座５丁目,-,東京都中央区銀座５－８－１　銀座プレイス１１F,35.67094154,139.7650234,本店山科,焼肉・ホルモン,https://www.hotpepper.jp/strJ003297089/?vos=nhppalsa000016
中央区,月島１丁目,-,東京都中央区月島１-6-12,35.6643722,139.7826827,つねまつ久蔵商店,創作料理,https://www.hotpepper.jp/strJ001152870/?vos=nhppalsa000016
中央区,銀座４丁目,-,東京都中央区銀座４-４-８　和光別館２階,35.67184866,139.7647942,和光ティーサロン,カフェ・スイーツ,https://www.hotpepper.jp/strJ000103654/?vos=nhppalsa000016
中央区,銀座８丁目,-,東京都中央区銀座８－２－１５森ビル　Ｂ１,35.66972653,139.759442,Shot Bar Huu,バー・カクテル,https://www.hotpepper.jp/strJ000005790/?vos=nhppalsa000016
中央区,銀座５丁目,-,東京都中央区銀座５丁目2-1 東急プラザ銀座 10F,35.67223577,139.7624389,MOTTA PORTENO 銀座店,各国料理,https://www.hotpepper.jp/strJ001186192/?vos=nhppalsa000016
中央区,銀座５丁目,-,東京都中央区銀座５-７-19,35.67134176,139.7644923,壹眞珈琲店 晴海通り店,カフェ・スイーツ,https://www.hotpepper.jp/strJ000116954/?vos=nhppalsa000016
中央区,銀座６丁目,-,東京都中央区銀座６-８-３ 銀座尾張町TOWER１０Ｆ,35.67057321,139.7634041,叙々苑 銀座みゆき通り店,焼肉・ホルモン,https://www.hotpepper.jp/strJ000001735/?vos=nhppalsa000016
中央区,銀座８丁目,-,東京都中央区銀座８-６-４　村喜茂竹ビル３Ｆ,35.66893222,139.761053,BAR JOTA バー イオタ,バー・カクテル,https://www.hotpepper.jp/strJ000789192/?vos=nhppalsa000016
中央区,銀座６丁目,-,東京都中央区銀座６丁目４－６　B１F,35.67133474,139.7616556,無有夢 銀座,ダイニングバー・バル,https://www.hotpepper.jp/strJ000000309/?vos=nhppalsa000016
中央区,京橋３丁目,日八京,東京都中央区京橋３-1-1 東京スクエアガーデン B1階,35.67605913,139.7688679,ハオツァイ 京橋,その他グルメ,https://www.hotpepper.jp/strJ001279626/?vos=nhppalsa000016
中央区,銀座４丁目,-,東京都中央区銀座４－４－２　フォースタービル２・３Ｆ,35.6723275,139.7652639,百魚 ももうお 銀座,和食,https://www.hotpepper.jp/strJ001118066/?vos=nhppalsa000016
中央区,月島１丁目,-,東京都中央区月島１-22-1　ミッドタワーグランド117,35.66375864,139.7818828,もんじゃみっちゃき八百庄,お好み焼き・もんじゃ,https://www.hotpepper.jp/strJ000815834/?vos=nhppalsa000016
中央区,銀座７丁目,-,東京都中央区銀座７-3-16 東五ビル１階,35.67045176,139.760548,数寄屋橋サンボア,バー・カクテル,https://www.hotpepper.jp/strJ000982712/?vos=nhppalsa000016
中央区,銀座４丁目,-,東京都中央区銀座４－２０－１　銀座ＡＺＡビル２Ｆ,35.67159876,139.7674357,銀座 アンドレ ANDRE,バー・カクテル,https://www.hotpepper.jp/strJ000957137/?vos=nhppalsa000016
中央区,銀座８丁目,-,東京都中央区銀座８-4-2　たくみビル1F,35.6694988,139.7604219,c’est cool セクル 銀座,イタリアン・フレンチ,https://www.hotpepper.jp/strJ001125987/?vos=nhppalsa000016
中央区,東日本橋３丁目,-,東京都中央区東日本橋３－１２－３,35.69254491,139.7843645,串カツ田中 東日本橋店,居酒屋,https://www.hotpepper.jp/strJ001232799/?vos=nhppalsa000016
中央区,築地７丁目,-,東京都中央区築地７-16-14,35.66523052,139.7754472,築地はじめ鮮魚店,居酒屋,https://www.hotpepper.jp/strJ001066129/?vos=nhppalsa000016
中央区,日本橋人形町,-,東京都中央区日本橋人形町２‐5‐1,35.68573092,139.7830082,日本橋 日山,和食,https://www.hotpepper.jp/strJ000240367/?vos=nhppalsa000016
中央区,銀座８丁目,-,東京都中央区銀座８－１０－８,35.66753518,139.7619558,新台北菜館,中華,https://www.hotpepper.jp/strJ000788777/?vos=nhppalsa000016
中央区,日本橋人形町３丁目,-,東京都中央区日本橋人形町３－７－１３マック人形町ビル６・７・８・９Ｆ,35.68636693,139.7819228,ビッグエコー BIG ECHO 人形町店,カラオケ・パーティ,https://www.hotpepper.jp/strJ000005775/?vos=nhppalsa000016
中央区,銀座１丁目,-,東京都中央区銀座１-16-1 東貨ビルＢ1,35.67430353,139.7704914,くふ楽 銀座総本店,居酒屋,https://www.hotpepper.jp/strJ000011451/?vos=nhppalsa000016
中央区,八丁堀３丁目,-,東京都中央区八丁堀３－９－５,35.67509411,139.7744833,新橋やきとん 八丁堀店,居酒屋,https://www.hotpepper.jp/strJ001223582/?vos=nhppalsa000016
中央区,銀座５丁目,-,東京都中央区銀座５－５－１７　三笠会館本店中２Ｆ,35.67154033,139.7635888,Trattoria メッツァニィノ Mezzanino 三笠会館,イタリアン・フレンチ,https://www.hotpepper.jp/strJ000229366/?vos=nhppalsa000016
中央区,銀座７丁目,-,東京都中央区銀座７丁目２番先コリドー街２F,35.67054312,139.7601141,宮新,居酒屋,https://www.hotpepper.jp/strJ001010386/?vos=nhppalsa000016
中央区,銀座１丁目,-,東京都中央区銀座１-20-10　 トマトビル　1F,35.67230486,139.7701624,銀座 肉バル バーグマン,イタリアン・フレンチ,https://www.hotpepper.jp/strJ001186649/?vos=nhppalsa000016
中央区,銀座３丁目,-,東京都中央区銀座３-4-15,35.67281523,139.7655497,串一,和食,https://www.hotpepper.jp/strJ000789019/?vos=nhppalsa000016
中央区,築地６丁目,-,東京都中央区築地６－５－５　山王第2ビル　いなせや,35.6649802,139.7729438,築地 いなせや,和食,https://www.hotpepper.jp/strJ000658395/?vos=nhppalsa000016
中央区,京橋,-,東京都中央区京橋２‐１２‐１２　サカキビル１Ｆ,35.67598448,139.7714546,レストラン サカキ Restaurant SAKAKI,イタリアン・フレンチ,https://www.hotpepper.jp/strJ000242795/?vos=nhppalsa000016
中央区,銀座７丁目,-,東京都中央区銀座７-6-10 アソルティ銀座花椿通りビル7階,35.66923358,139.7614602,GINZA BRIO ギンザ ブリオ,ダイニングバー・バル,https://www.hotpepper.jp/strJ001281271/?vos=nhppalsa000016
中央区,八丁堀４丁目,-,東京都中央区八丁堀４-9-9 八丁堀フロンティアビル 1F,35.67426456,139.7775944,中俣酒造 茂助,居酒屋,https://www.hotpepper.jp/strJ001017339/?vos=nhppalsa000016
中央区,銀座５丁目,-,東京都中央区銀座５-8-20銀座コアビルB2,35.67043743,139.7648732,トラジ 庵 銀座コア店,焼肉・ホルモン,https://www.hotpepper.jp/strJ000698050/?vos=nhppalsa000016
中央区,銀座８丁目,-,東京都中央区銀座８-7-11ソワレド銀座第2弥生ビル6Ｆ,35.66796287,139.7606253,ガスライト 銀座,ダイニングバー・バル,https://www.hotpepper.jp/strJ000924644/?vos=nhppalsa000016
中央区,銀座２丁目,-,東京都中央区銀座２－２　Ｂ１Ｆ,35.67487026,139.7649274,銀座 鮨処せきや,和食,https://www.hotpepper.jp/strJ000660365/?vos=nhppalsa000016
中央区,京橋,-,東京都中央区京橋２‐4‐16　明治京橋ビル1階,35.67688042,139.7689478,シェ・イノ Chez Inno,イタリアン・フレンチ,https://www.hotpepper.jp/strJ000116620/?vos=nhppalsa000016
中央区,銀座１丁目,-,東京都中央区銀座１-5-1,35.67506503,139.7672883,岩戸 銀座,和食,https://www.hotpepper.jp/strJ000116680/?vos=nhppalsa000016
中央区,銀座,-,東京都中央区銀座７‐１３‐２１　初波奈ビルＢ１,35.66817961,139.7643611,海老専家 銀座店,中華,https://www.hotpepper.jp/strJ000746640/?vos=nhppalsa000016
中央区,銀座１丁目,-,東京都中央区銀座１-5-10　銀座ファーストファイブビル8F,35.67461785,139.7669828,焼肉 マルウシミート 銀座本店,焼肉・ホルモン,https://www.hotpepper.jp/strJ000999755/?vos=nhppalsa000016
中央区,銀座８丁目,-,東京都中央区銀座８-５-２６ ラペ２ビル 地下2階,35.66936632,139.7605455,銀座完全貸切パーティールーム Rui,ダイニングバー・バル,https://www.hotpepper.jp/strJ003389160/?vos=nhppalsa000016
中央区,銀座４丁目,-,東京都中央区銀座４－６－１８ 銀座アクトビル４F,35.67172648,139.7659247,築地寿司清 銀座四丁目店,和食,https://www.hotpepper.jp/strJ000116930/?vos=nhppalsa000016
